model,draw,N,module,objective,backend_status,exact_parent_SE,eligible_weights,eligible_parents,ownership_regret,sum_abs_child_mean,weighted_cancellation,unweighted_cancellation_mean,zero_score_parents,minority_sign_fraction,mean_favorable_parents,selector_gap,threshold_increment,veto_increment,total_surrogate_gap,selected_tiles,selected_weights,mean_favorable_threshold_fail,mean_favorable_threshold_fail_fraction
llama8b,seed0,8,model.layers.20.mlp.down_proj,kl,analytical_only,True,58720256,114688,0.0,0.04353456185531678,0.0,0.0,0,0.0,57880,0.022096560767614862,0.02197181411884143,0.00012474664877343278,0.022096560767614862,15,7680,57771,0.998116793365584
llama8b,seed0,8,model.layers.21.self_attn.q_proj,ce,analytical_only,True,16777216,32768,0.0,0.008340231263889483,0.0,0.0,0,0.0,16399,0.004149579776821384,0.004113073135044066,3.650664177731744e-05,0.004149579776821384,2,1024,16368,0.998109640831758
llama8b,seed0,8,model.layers.21.self_attn.q_proj,kl,analytical_only,True,16777216,32768,0.0,0.005823096116861843,0.0,0.0,0,0.0,16363,0.002875231083332857,0.00283128096080806,4.39501225247968e-05,0.002875231083332857,2,1024,16315,0.9970665525881562
llama8b,seed0,8,model.layers.21.self_attn.k_proj,ce,analytical_only,True,4194304,8192,0.0,0.0037489953704477053,0.0,0.0,0,0.0,4123,0.0018735391917350797,0.0018613505402172992,1.218865151778048e-05,0.0018735391917350797,2,1024,4112,0.9973320397768615
llama8b,seed0,8,model.layers.21.self_attn.k_proj,kl,analytical_only,True,4194304,8192,0.0,0.0025840735087493847,0.0,0.0,0,0.0,4142,0.0013083551998871769,0.001303416331438493,4.938868448683964e-06,0.0013083551998871769,2,1024,4132,0.9975857073877354
llama8b,seed0,8,model.layers.21.self_attn.v_proj,ce,analytical_only,True,4194304,8192,0.0,0.00655139325050505,0.0,0.0,0,0.0,4170,0.0033961638479043377,0.0033665431299551296,2.9620717949208064e-05,0.0033961638479043377,1,512,4160,0.9976019184652278
llama8b,seed0,8,model.layers.21.self_attn.v_proj,kl,analytical_only,True,4194304,8192,0.0,0.004531748962290208,0.0,0.0,0,0.0,4235,0.002373382642707006,0.002305199208371106,6.818343433590002e-05,0.002373382642707006,1,512,4212,0.99456906729634
llama8b,seed0,8,model.layers.21.self_attn.o_proj,ce,analytical_only,True,16777216,32768,0.0,0.012840505066182506,0.0,0.0,0,0.0,16466,0.006505548426591859,0.006457850529287976,4.7697897303883297e-05,0.006505548426591859,4,2048,16428,0.9976922142596866
llama8b,seed0,8,model.layers.21.self_attn.o_proj,kl,analytical_only,True,16777216,32768,0.0,0.008501659961691405,0.0,0.0,0,0.0,16391,0.0042869810568311115,0.004215355588599472,7.162546823163973e-05,0.0042869810568311115,4,2048,16329,0.9962174363980233
llama8b,seed0,8,model.layers.21.mlp.gate_proj,ce,analytical_only,True,58720256,114688,0.0,0.04811667026517741,0.0,0.0,0,0.0,57871,0.024339063527732824,0.02420284537512904,0.00013621815260378423,0.024339063527732824,13,6656,57768,0.9982201793644485
llama8b,seed0,8,model.layers.21.mlp.gate_proj,kl,analytical_only,True,58720256,114688,0.0,0.03617457086141692,0.0,0.0,0,0.0,57684,0.01830957130709772,0.01822649670925447,8.307459784324955e-05,0.01830957130709772,13,6656,57593,0.9984224394979544
llama8b,seed0,8,model.layers.21.mlp.up_proj,ce,analytical_only,True,58720256,114688,0.0,0.05141767015435367,0.0,0.0,0,0.0,57894,0.026030802664900377,0.02581926275818386,0.000211539906716518,0.026030802664900377,16,8192,57752,0.9975472415103465
llama8b,seed0,8,model.layers.21.mlp.up_proj,kl,analytical_only,True,58720256,114688,0.0,0.037697405394446076,0.0,0.0,0,0.0,58052,0.01915836898739815,0.01907624473648458,8.212425091357056e-05,0.01915836898739815,16,8192,57963,0.9984668917522221
llama8b,seed0,8,model.layers.21.mlp.down_proj,ce,analytical_only,True,58720256,114688,0.0,0.057435452152936495,0.0,0.0,0,0.0,57920,0.029048648493825435,0.0288282578080013,0.00022039068582413446,0.029048648493825435,16,8192,57785,0.9976691988950276
llama8b,seed0,8,model.layers.21.mlp.down_proj,kl,analytical_only,True,58720256,114688,0.0,0.041733899134185806,0.0,0.0,0,0.0,58015,0.021211743149031098,0.02110216093241915,0.00010958221661194756,0.021211743149031098,16,8192,57912,0.9982245970869603
llama8b,seed0,8,model.layers.22.self_attn.q_proj,ce,analytical_only,True,16777216,32768,0.0,0.008046145821120844,0.0,0.0,0,0.0,16471,0.004052811907077184,0.003992652016952775,6.015989012440881e-05,0.004052811907077184,8,4096,16422,0.9970250743731407
llama8b,seed0,8,model.layers.22.self_attn.q_proj,kl,analytical_only,True,16777216,32768,0.0,0.005049138964664468,0.0,0.0,0,0.0,16565,0.0025664712599751446,0.0025413642626506572,2.5106997324487318e-05,0.0025664712599751446,8,4096,16526,0.9976456383942046
llama8b,seed0,8,model.layers.22.self_attn.k_proj,ce,analytical_only,True,4194304,8192,0.0,0.0032714199571903524,0.0,0.0,0,0.0,4124,0.0016815594108407078,0.0016529667754451444,2.8592635395563448e-05,0.0016815594108407078,2,1024,4104,0.9951503394762367
llama8b,seed0,8,model.layers.22.self_attn.k_proj,kl,analytical_only,True,4194304,8192,0.0,0.0021384745783461067,0.0,0.0,0,0.0,4122,0.0010900972297611406,0.0010701688116379077,1.992841812323287e-05,0.0010900972297611406,2,1024,4107,0.9963609898107715
llama8b,seed0,8,model.layers.22.self_attn.v_proj,ce,analytical_only,True,4194304,8192,0.0,0.006248031874575524,0.0,0.0,0,0.0,4111,0.0032209533570902865,0.003174599626556543,4.635373053374359e-05,0.0032209533570902865,2,1024,4093,0.9956215032838726
llama8b,seed0,8,model.layers.22.self_attn.v_proj,kl,analytical_only,True,4194304,8192,0.0,0.0042231722873114115,0.0,0.0,0,0.0,4117,0.0021577852103225777,0.0021380192205171407,1.976598980543698e-05,0.0021577852103225777,2,1024,4104,0.9968423609424338
llama8b,seed0,8,model.layers.22.self_attn.o_proj,ce,analytical_only,True,16777216,32768,0.0,0.012466642941925128,0.0,0.0,0,0.0,16445,0.006332715123424745,0.006276619584599838,5.6095538824907365e-05,0.006332715123424745,6,3072,16403,0.9974460322286409
llama8b,seed0,8,model.layers.22.self_attn.o_proj,kl,analytical_only,True,16777216,32768,0.0,0.008298666249868927,0.0,0.0,0,0.0,16332,0.004215450615656879,0.004197851865065636,1.759875059124255e-05,0.004215450615656879,6,3072,16301,0.9981018858682341
llama8b,seed0,8,model.layers.22.mlp.gate_proj,ce,analytical_only,True,58720256,114688,0.0,0.0469468237456092,0.0,0.0,0,0.0,57746,0.023727918462672054,0.023582985770585513,0.00014493269208654125,0.023727918462672054,13,6656,57635,0.9980777889377619
llama8b,seed0,8,model.layers.22.mlp.gate_proj,kl,analytical_only,True,58720256,114688,0.0,0.035334724990521774,0.0,0.0,0,0.0,57730,0.017903533499440294,0.017831116293787544,7.241720565275e-05,0.017903533499440294,13,6656,57646,0.9985449506322536
llama8b,seed0,8,model.layers.22.mlp.up_proj,ce,analytical_only,True,58720256,114688,0.0,0.048902129455825095,0.0,0.0,0,0.0,58052,0.024858790907058607,0.024679367123072386,0.00017942378398622116,0.024858790907058607,14,7168,57929,0.9978812099497003
llama8b,seed0,8,model.layers.22.mlp.up_proj,kl,analytical_only,True,58720256,114688,0.0,0.03588570800650593,0.0,0.0,0,0.0,57916,0.018256702889705087,0.018170889719838476,8.581316986661092e-05,0.018256702889705087,14,7168,57826,0.9984460252779888
llama8b,seed0,8,model.layers.22.mlp.down_proj,ce,analytical_only,True,58720256,114688,0.0,0.05323208640889934,0.0,0.0,0,0.0,58050,0.027104713724147883,0.026850836892744062,0.0002538768314038209,0.027104713724147883,12,6144,57894,0.997312661498708
llama8b,seed0,8,model.layers.22.mlp.down_proj,kl,analytical_only,True,58720256,114688,0.0,0.03861453459905724,0.0,0.0,0,0.0,58162,0.019737132294747793,0.019625241166757047,0.00011189112799074585,0.019737132294747793,12,6144,58055,0.9981603108558853
llama8b,seed0,8,model.layers.23.self_attn.q_proj,ce,analytical_only,True,16777216,32768,0.0,0.006488895877726548,0.0,0.0,0,0.0,16505,0.003245802585904881,0.0032168838969980715,2.8918688906809376e-05,0.003245802585904881,1,512,16474,0.9981217812784005
llama8b,seed0,8,model.layers.23.self_attn.q_proj,kl,analytical_only,True,16777216,32768,0.0,0.004361887731368575,0.0,0.0,0,0.0,16464,0.002166910813395086,0.0021608892121880276,6.021601207058247e-06,0.002166910813395086,1,512,16448,0.9990281827016521
llama8b,seed0,8,model.layers.23.self_attn.k_proj,ce,analytical_only,True,4194304,8192,0.0,0.002835467821971596,0.0,0.0,0,0.0,4098,0.0014459619673996213,0.0014301752314330105,1.5786735966610843e-05,0.0014459619673996213,1,512,4087,0.9973157637872133
llama8b,seed0,8,model.layers.23.self_attn.k_proj,kl,analytical_only,True,4194304,8192,0.0,0.0020372752509079245,0.0,0.0,0,0.0,4095,0.001056953947188681,0.0010346795704705494,2.2274376718131594e-05,0.001056953947188681,1,512,4086,0.9978021978021978
llama8b,seed0,8,model.layers.23.self_attn.v_proj,ce,analytical_only,True,4194304,8192,0.0,0.00530798343675129,0.0,0.0,0,0.0,4109,0.002654548710653376,0.002632244094789432,2.2304615863943944e-05,0.002654548710653376,5,2560,4092,0.9958627403261134
llama8b,seed0,8,model.layers.23.self_attn.v_proj,kl,analytical_only,True,4194304,8192,0.0,0.0039454247839398535,0.0,0.0,0,0.0,4154,0.0020217393729682273,0.001981324597002697,4.041477596553045e-05,0.0020217393729682273,5,2560,4139,0.9963890226287915
llama8b,seed0,8,model.layers.23.self_attn.o_proj,ce,analytical_only,True,16777216,32768,0.0,0.009541207826353038,0.0,0.0,0,0.0,16319,0.004780912626095868,0.004723415837560391,5.749678853547713e-05,0.004780912626095868,4,2048,16260,0.9963845823886267
llama8b,seed0,8,model.layers.23.self_attn.o_proj,kl,analytical_only,True,16777216,32768,0.0,0.00656497219086922,0.0,0.0,0,0.0,16320,0.0032968002509719888,0.0032707438263186173,2.605642465337149e-05,0.0032968002509719888,4,2048,16275,0.9972426470588235
llama8b,seed0,8,model.layers.23.mlp.gate_proj,ce,analytical_only,True,58720256,114688,0.0,0.045685539649186285,0.0,0.0,0,0.0,57722,0.02317010725823873,0.022953547925423395,0.0002165593328153359,0.02317010725823873,16,8192,57561,0.9972107688576279
llama8b,seed0,8,model.layers.23.mlp.gate_proj,kl,analytical_only,True,58720256,114688,0.0,0.034120697859705285,0.0,0.0,0,0.0,58017,0.01735434434040739,0.017277305071103477,7.703926930391347e-05,0.01735434434040739,16,8192,57926,0.9984314942172122
llama8b,seed0,8,model.layers.23.mlp.up_proj,ce,analytical_only,True,58720256,114688,0.0,0.047093061468306247,0.0,0.0,0,0.0,57572,0.023767984627958566,0.023600617360489212,0.00016736726746935382,0.023767984627958566,10,5120,57452,0.9979156534426458
llama8b,seed0,8,model.layers.23.mlp.up_proj,kl,analytical_only,True,58720256,114688,0.0,0.034397238483317064,0.0,0.0,0,0.0,58011,0.01747429192599078,0.017382601956042708,9.168996994807221e-05,0.01747429192599078,10,5120,57913,0.9983106652186654
llama8b,seed0,8,model.layers.23.mlp.down_proj,ce,analytical_only,True,58720256,114688,0.0,0.049684995630988826,0.0,0.0,0,0.0,57522,0.02501141386142841,0.024778064374958497,0.00023334948646991371,0.02501141386142841,16,8192,57362,0.9972184555474427
llama8b,seed0,8,model.layers.23.mlp.down_proj,kl,analytical_only,True,58720256,114688,0.0,0.035862201380061146,0.0,0.0,0,0.0,57887,0.018128355293851928,0.01804168027351849,8.667502033343766e-05,0.018128355293851928,16,8192,57790,0.9983243215229671
llama8b,seed0,8,model.layers.24.self_attn.q_proj,ce,analytical_only,True,16777216,32768,0.0,0.006816203217767074,0.0,0.0,0,0.0,16584,0.0034691328073146984,0.0034190037114604924,5.012909585420597e-05,0.0034691328073146984,1,512,16522,0.9962614568258562
llama8b,seed0,8,model.layers.24.self_attn.q_proj,kl,analytical_only,True,16777216,32768,0.0,0.004274800299043598,0.0,0.0,0,0.0,16541,0.002181135538085569,0.0021670390576108917,1.4096480474677306e-05,0.002181135538085569,1,512,16512,0.9982467807266792
llama8b,seed0,8,model.layers.24.self_attn.k_proj,ce,analytical_only,True,4194304,8192,0.0,0.0029286306061654076,0.0,0.0,0,0.0,4154,0.0014804838208734954,0.001464119473991398,1.6364346882097314e-05,0.0014804838208734954,1,512,4140,0.9966297544535387
llama8b,seed0,8,model.layers.24.self_attn.k_proj,kl,analytical_only,True,4194304,8192,0.0,0.0017461712383638611,0.0,0.0,0,0.0,4203,0.0008983179895173925,0.0008973449446760453,9.730448413472481e-07,0.0008983179895173925,1,512,4199,0.9990482988341661
llama8b,seed0,8,model.layers.24.self_attn.v_proj,ce,analytical_only,True,4194304,8192,0.0,0.005625259346719147,0.0,0.0,0,0.0,4119,0.0028232217304601237,0.002773658202099516,4.9563528360607734e-05,0.0028232217304601237,3,1536,4098,0.9949016751638747
llama8b,seed0,8,model.layers.24.self_attn.v_proj,kl,analytical_only,True,4194304,8192,0.0,0.0038359740502585393,0.0,0.0,0,0.0,4151,0.0019828224140045203,0.001946159815027354,3.666259897716628e-05,0.0019828224140045203,3,1536,4132,0.9954227896892315
llama8b,seed0,8,model.layers.24.self_attn.o_proj,ce,analytical_only,True,16777216,32768,0.0,0.009653962498684117,0.0,0.0,0,0.0,16370,0.004794809129278613,0.004750672691352306,4.4136437926306504e-05,0.004794809129278613,5,2560,16323,0.997128894318876
llama8b,seed0,8,model.layers.24.self_attn.o_proj,kl,analytical_only,True,16777216,32768,0.0,0.0061491445848022,0.0,0.0,0,0.0,16406,0.003077323976652129,0.0030438752220255678,3.344875462656105e-05,0.003077323976652129,5,2560,16346,0.9963428014141168
llama8b,seed0,8,model.layers.24.mlp.gate_proj,ce,analytical_only,True,58720256,114688,0.0,0.04422016170447597,0.0,0.0,0,0.0,57653,0.02235543745583192,0.02222776579297521,0.00012767166285670983,0.02235543745583192,12,6144,57551,0.9982307945813748
llama8b,seed0,8,model.layers.24.mlp.gate_proj,kl,analytical_only,True,58720256,114688,0.0,0.03292730286499433,0.0,0.0,0,0.0,58062,0.01673588839804888,0.016673855794438048,6.203260361083152e-05,0.01673588839804888,12,6144,57989,0.9987427232957873
llama8b,seed0,8,model.layers.24.mlp.up_proj,ce,analytical_only,True,58720256,114688,0.0,0.04513909509608531,0.0,0.0,0,0.0,57997,0.022875857309357844,0.022683678898332255,0.00019217841102558975,0.022875857309357844,12,6144,57849,0.9974481438695105
llama8b,seed0,8,model.layers.24.mlp.up_proj,kl,analytical_only,True,58720256,114688,0.0,0.03275751220096158,0.0,0.0,0,0.0,57971,0.016617369532631654,0.016548574132323718,6.879540030793607e-05,0.016617369532631654,12,6144,57888,0.9985682496420624
llama8b,seed0,8,model.layers.24.mlp.down_proj,ce,analytical_only,True,58720256,114688,0.0,0.045812570153654184,0.0,0.0,0,0.0,57897,0.02323632469948371,0.02299035118492486,0.0002459735145588504,0.02323632469948371,16,8192,57718,0.9969083026754408
llama8b,seed0,8,model.layers.24.mlp.down_proj,kl,analytical_only,True,58720256,114688,0.0,0.033058154921522025,0.0,0.0,0,0.0,57981,0.016843749015991505,0.016763913911226794,7.983510476471112e-05,0.016843749015991505,16,8192,57889,0.9984132733136717
llama8b,seed0,8,model.layers.25.self_attn.q_proj,ce,analytical_only,True,16777216,32768,0.0,0.009654303731331144,0.0,0.0,0,0.0,16425,0.0048985486141731255,0.004862442326550116,3.610628762300977e-05,0.0048985486141731255,7,3584,16373,0.9968340943683409
llama8b,seed0,8,model.layers.25.self_attn.q_proj,kl,analytical_only,True,16777216,32768,0.0,0.007374400064923706,0.0,0.0,0,0.0,16551,0.0037743041788299986,0.003702272586439695,7.203159239030366e-05,0.0037743041788299986,7,3584,16507,0.9973415503594949
llama8b,seed0,8,model.layers.25.self_attn.k_proj,ce,analytical_only,True,4194304,8192,0.0,0.003929049415296513,0.0,0.0,0,0.0,4118,0.0019744762853134146,0.001932900166507906,4.15761188055086e-05,0.0019744762853134146,5,2560,4098,0.9951432734337057
llama8b,seed0,8,model.layers.25.self_attn.k_proj,kl,analytical_only,True,4194304,8192,0.0,0.002672798290796856,0.0,0.0,0,0.0,4125,0.0013627424425746576,0.0013324685817617012,3.0273860812956438e-05,0.0013627424425746576,5,2560,4095,0.9927272727272727
llama8b,seed0,8,model.layers.25.self_attn.v_proj,ce,analytical_only,True,4194304,8192,0.0,0.005577788132406836,0.0,0.0,0,0.0,4220,0.002881263224177949,0.0028395975748605473,4.166564931740169e-05,0.002881263224177949,1,512,4204,0.9962085308056872
llama8b,seed0,8,model.layers.25.self_attn.v_proj,kl,analytical_only,True,4194304,8192,0.0,0.003827859737058875,0.0,0.0,0,0.0,4179,0.0019640855406288377,0.001929609204631491,3.447633599734656e-05,0.0019640855406288377,1,512,4163,0.9961713328547499
llama8b,seed0,8,model.layers.25.self_attn.o_proj,ce,analytical_only,True,16777216,32768,0.0,0.009779025301258647,0.0,0.0,0,0.0,16538,0.004959796358969114,0.004913914560508013,4.588179846110041e-05,0.004959796358969114,8,4096,16484,0.9967347925988632
llama8b,seed0,8,model.layers.25.self_attn.o_proj,kl,analytical_only,True,16777216,32768,0.0,0.006393750955476453,0.0,0.0,0,0.0,16619,0.0032512143251314744,0.003196114329966091,5.509999516538355e-05,0.0032512143251314744,8,4096,16537,0.9950658884409411
llama8b,seed0,8,model.layers.25.mlp.gate_proj,ce,analytical_only,True,58720256,114688,0.0,0.04263921916414985,0.0,0.0,0,0.0,57848,0.021634495048115376,0.02146393072642222,0.00017056432169315627,0.021634495048115376,13,6656,57713,0.9976662978841101
llama8b,seed0,8,model.layers.25.mlp.gate_proj,kl,analytical_only,True,58720256,114688,0.0,0.03174636330933006,0.0,0.0,0,0.0,57808,0.016061890685947,0.015996452414081107,6.54382718658919e-05,0.016061890685947,13,6656,57730,0.9986507057846665
llama8b,seed0,8,model.layers.25.mlp.up_proj,ce,analytical_only,True,58720256,114688,0.0,0.04307862004665752,0.0,0.0,0,0.0,57836,0.0218139075043301,0.02162705391974795,0.0001868535845821473,0.0218139075043301,8,4096,57697,0.9975966526039145
llama8b,seed0,8,model.layers.25.mlp.up_proj,kl,analytical_only,True,58720256,114688,0.0,0.031358279454404836,0.0,0.0,0,0.0,57888,0.015958409271021382,0.01587501719729494,8.33920737264432e-05,0.015958409271021382,8,4096,57791,0.9983243504698729
llama8b,seed0,8,model.layers.25.mlp.down_proj,ce,analytical_only,True,58720256,114688,0.0,0.042541302297677344,0.0,0.0,0,0.0,57828,0.0215266923415465,0.02132529643810413,0.00020139590344236957,0.0215266923415465,12,6144,57672,0.9973023448848308
llama8b,seed0,8,model.layers.25.mlp.down_proj,kl,analytical_only,True,58720256,114688,0.0,0.030031286107409245,0.0,0.0,0,0.0,58028,0.015252029543593157,0.015173638050153516,7.839149343964041e-05,0.015252029543593157,12,6144,57929,0.9982939270696904
llama8b,seed0,8,model.layers.26.self_attn.q_proj,ce,analytical_only,True,16777216,32768,0.0,0.0072497474951515525,0.0,0.0,0,0.0,16377,0.003676298714591004,0.0036312643439415006,4.50343706495035e-05,0.003676298714591004,7,3584,16323,0.9967026928008793
llama8b,seed0,8,model.layers.26.self_attn.q_proj,kl,analytical_only,True,16777216,32768,0.0,0.00472577344099279,0.0,0.0,0,0.0,16507,0.002400303085094907,0.0023597552741134002,4.054781098150693e-05,0.002400303085094907,7,3584,16455,0.9968498212879384
llama8b,seed0,8,model.layers.26.self_attn.k_proj,ce,analytical_only,True,4194304,8192,0.0,0.003169216315690636,0.0,0.0,0,0.0,4180,0.001594018172400076,0.0015645969014766517,2.942127092342428e-05,0.001594018172400076,6,3072,4153,0.9935406698564593
llama8b,seed0,8,model.layers.26.self_attn.k_proj,kl,analytical_only,True,4194304,8192,0.0,0.0019516754695479404,0.0,0.0,0,0.0,4171,0.0009895161649506549,0.0009709394225947635,1.857674235589135e-05,0.0009895161649506549,6,3072,4153,0.9956844881323423
llama8b,seed0,8,model.layers.26.self_attn.v_proj,ce,analytical_only,True,4194304,8192,0.0,0.005952264644338373,0.0,0.0,0,0.0,4157,0.003020802614617457,0.002974788631748382,4.601398286907532e-05,0.003020802614617457,7,3584,4133,0.9942266057252827
